FID,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e1c,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,85,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e1b,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,80.2,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e1a,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,72.9,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e19,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,65.6,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e18,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,49.4,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e17,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,38.3,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e16,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,41.7,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e15,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e14,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,48.9,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e13,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,61,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e12,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,75.6,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e11,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Ozone,7,64.9,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e10,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,21.1,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0f,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,18.2,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0e,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,19.4,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0d,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,18.8,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0c,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,16.6,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0b,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,19,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e0a,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,20.2,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e09,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,23.8,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e08,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,17.8,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e07,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,14.4,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e06,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,13.7,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e05,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,23.9,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e04,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,23.4,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e03,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,20.8,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e02,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,15.7,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e01,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,18.4,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-e00,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,13.7,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dff,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,20.5,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dfe,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,23.8,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dfd,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,19.9,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dfc,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,19.8,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dfb,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,18,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dfa,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,Particules PM10,5,13.5,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df9,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,12.2,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df8,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,10.4,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df7,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,9.7,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df6,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,11.3,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df5,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,11.9,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df4,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,16.4,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df3,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,18.3,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df2,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,20,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df1,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-df0,VAR,Saint-Raphaël,83118,ESTEREL,FR03070,Périurbaine,fond,"Particules fines PM2,5",6001,,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,1005111.80553737,6267143.22155464
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-def,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.7,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dee,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,22.9,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-ded,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,24.2,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dec,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,22.3,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-deb,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,20.9,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dea,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,28.4,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de9,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,32.7,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de8,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,38.7,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de7,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,25.6,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de6,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,18.6,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de5,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,17.9,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de4,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,22.3,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de3,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.9,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de2,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.2,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de1,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,17.7,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-de0,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.1,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-ddf,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.8,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dde,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,19.5,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-ddd,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,28.6,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-ddc,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,22.8,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-ddb,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,15.8,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dda,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,12.4,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd9,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Dioxyde d'azote,8,11.9,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd8,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,24.3,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd7,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,29.7,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd6,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,34.2,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd5,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,38.4,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd4,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,41.2,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd3,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,68,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd2,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,75.8,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd1,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,81.2,ug.m-3,mensuelle,2019/02/01 00:00,2019/02/28 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dd0,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,41.2,ug.m-3,mensuelle,2019/03/01 00:00,2019/03/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dcf,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,28.7,ug.m-3,mensuelle,2019/04/01 00:00,2019/04/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dce,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,24.2,ug.m-3,mensuelle,2019/05/01 00:00,2019/05/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dcd,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,28.6,ug.m-3,mensuelle,2019/06/01 00:00,2019/06/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dcc,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,24.8,ug.m-3,mensuelle,2019/07/01 00:00,2019/07/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dcb,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,25,ug.m-3,mensuelle,2019/08/01 00:00,2019/08/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dca,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,24.9,ug.m-3,mensuelle,2019/09/01 00:00,2019/09/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc9,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,31.1,ug.m-3,mensuelle,2019/10/01 00:00,2019/10/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc8,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,34.4,ug.m-3,mensuelle,2019/11/01 00:00,2019/11/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc7,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,39.4,ug.m-3,mensuelle,2019/12/01 00:00,2019/12/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc6,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,66.7,ug.m-3,mensuelle,2020/01/01 00:00,2020/01/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc5,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,38.8,ug.m-3,mensuelle,2020/02/01 00:00,2020/02/29 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc4,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,21.7,ug.m-3,mensuelle,2020/03/01 00:00,2020/03/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc3,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,16.6,ug.m-3,mensuelle,2020/04/01 00:00,2020/04/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc2,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Oxydes d'azote,9,16.4,ug.m-3,mensuelle,2020/05/01 00:00,2020/05/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc1,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,88.6,ug.m-3,mensuelle,2018/07/01 00:00,2018/07/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dc0,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,77.9,ug.m-3,mensuelle,2018/08/01 00:00,2018/08/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dbf,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,71.8,ug.m-3,mensuelle,2018/09/01 00:00,2018/09/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dbe,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,56.2,ug.m-3,mensuelle,2018/10/01 00:00,2018/10/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dbd,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,45.5,ug.m-3,mensuelle,2018/11/01 00:00,2018/11/30 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dbc,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,33.6,ug.m-3,mensuelle,2018/12/01 00:00,2018/12/31 23:59,true,938059.53299428,6230169.88704083
mes_sudpaca_mensuel.fid-3ea6ee3c_17281caedb0_-dbb,VAR,Toulon,83137,TOULON CLARET,FR03071,Urbaine,fond,Ozone,7,35.2,ug.m-3,mensuelle,2019/01/01 00:00,2019/01/31 23:59,true,938059.53299428,6230169.88704083
